"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","P[Y=5]","P[Y=6]","P[Y=7]","y_hat","y_avg","y_obs","latent1","latent2"
"shg",0.580741824789735,0.275904546067654,0.088800292068128,0.0370776294475246,0.0164630721053983,0.000945526229516491,6.71092920433436e-05,1,1.63572059386792,3,-1.36427940613208,-2
"shh",0.285261362348981,0.330474061884644,0.181319534841703,0.112471948518145,0.0801783267459287,0.00914104776042213,0.00115371790017593,2,2.40386983030937,2,0.403869830309367,0
"shi",0.931361618356238,0.0591907306138212,0.00748709019856508,0.00161254578846659,0.000341766157276657,6.07977852273844e-06,1.69107109981859e-07,1,1.08040102654073,1,0.0804010265407316,0
"shj",0.527911747119898,0.296317321663851,0.104780090274162,0.0468653211664285,0.0225506391563879,0.00146044680826063,0.000114433811012615,1,1.74466485924439,2,-0.25533514075561,-1
"shk",0.956682701257485,0.0383053670740822,0.00408234812421604,0.000781456154475446,0.000145975374210794,2.10242517340031e-06,4.95903567099276e-08,1,1.04940914295079,1,0.049409142950791,0
"shl",0.109618636698911,0.247199227904038,0.210626314500874,0.183216549857693,0.200290836302276,0.0405375224823418,0.00851091225386535,2,3.27301793762287,1,2.27301793762287,1
"shm",0.0271104540708869,0.116670271414515,0.155441834722476,0.19282372794367,0.338832075391633,0.123581560698641,0.0455400757581783,5,4.25250168429928,3,1.25250168429928,2
"shn",0.984277017299126,0.0144294363999306,0.00110079381002448,0.000167847035342339,2.46653970917832e-05,2.36004013776103e-07,4.05447109219637e-09,1,1.01723443106127,1,0.0172344310612691,0
"sho",0.747491658397661,0.189276697456617,0.0437723635957856,0.0143999317796976,0.00486624006528669,0.000183823145657125,9.28555929502473e-06,1,1.34046100933248,1,0.340461009332484,0
"shp",0.704617284078516,0.214522447104342,0.0544360236352253,0.0191384777735237,0.00697316407949766,0.000296161767241343,1.64415616541458e-05,1,1.41028204221949,1,0.410282042219486,0
"shq",0.917772959281474,0.0700604547874331,0.00952038747463135,0.00215474737550603,0.000481806153612818,9.3656768241912e-06,2.79250518819829e-07,1,1.0975412003649,1,0.097541200364899,0
"shr",0.992915371021926,0.00662563367829039,0.000400266642129221,5.21680193861229e-05,6.51303765375477e-06,4.69519944035213e-08,6.48620268606237e-10,1,1.00760896182302,1,0.00760896182301596,0
"shs",0.100232793927049,0.237504996675102,0.209309003782515,0.186935847603993,0.211492981396478,0.0447413913158895,0.00978298529897315,2,3.34530734101131,3,0.34530734101131,-1
"sht",0.00218352704309858,0.0211795943576351,0.0498981552729397,0.0990106914595025,0.340633652277553,0.26479195520722,0.222302424382051,5,5.43831691072064,6,-0.561683089279361,-1
"shv",0.210479498862517,0.312177245123357,0.200977206984319,0.140780714407184,0.116728399762412,0.0163801383053273,0.00247679655488353,2,2.70014887221913,2,0.700148872219135,0
"shw",0.206046906276184,0.310451295023356,0.201942373412036,0.142579703670107,0.119399409071153,0.0169819553698062,0.00259835717735801,2,2.72017270905554,2,0.720172709055539,0
"shx",0.118438287695212,0.255572682351691,0.211339190913818,0.179594611933111,0.190478453424767,0.0370681923405203,0.00750858134088017,2,3.20934116342561,5,-1.79065883657439,-3
"shy",0.802584975727751,0.154010158327035,0.0311588086183793,0.00932058609488451,0.00283109027136896,9.03903217704949e-05,3.99063881095785e-06,1,1.25608979037564,1,0.256089790375641,0
"sia",0.00285962725936121,0.0257340385660815,0.0575284990607294,0.109233454703862,0.352106587577066,0.255246789613575,0.197291003219325,5,5.33689771849122,6,-0.663102281508785,-1
"sib",0.252391717050106,0.324754796007156,0.190600530956855,0.124422161546565,0.0944757030783767,0.0117549356597062,0.00160015570123484,2,2.52550076738001,2,0.525500767380008,0
"sid",0.996310479451228,0.0034900754710725,0.000176700005398822,2.04682316379268e-05,2.26350147580767e-06,1.31845234729866e-08,1.54663393203691e-10,1,1.00391400103328,1,0.00391400103328476,0
"sie",0.96249791280158,0.0333814278623428,0.00338140368322226,0.000625159100879902,0.000112539512191145,1.5228225528352e-06,3.42172311595945e-08,1,1.04247768999634,1,0.042477689996343,0
"sif",0.908439468256955,0.0773991933949295,0.0109911262678521,0.0025648376858225,0.00059282537011085,1.21702570783366e-05,3.78767251452139e-07,1,1.10951038435745,1,0.109510384357445,0
"sig",0.891792671456351,0.0902414712655363,0.0137533859242902,0.00337132194316658,0.000822109178316155,1.84257598120352e-05,6.14472528193133e-07,1,1.13124646129111,1,0.13124646129111,0
"sii",0.586892801008695,0.273289886196852,0.0869848304538529,0.0360261763675122,0.0158460888973938,0.000897269732077044,6.29473436165595e-05,1,1.62358646451875,1,0.623586464518754,0
"sij",0.397348583453375,0.32885303096863,0.146282762067411,0.0775217707812667,0.0456294077851477,0.0039670153650766,0.000397429579094055,1,2.05872115288779,2,0.0587211528877889,-1
"sil",0.929622883063743,0.0605941519256045,0.00773979021171467,0.00167825518315579,0.000358287431106774,6.4510478213764e-06,1.81136853849573e-07,1,1.08257498968316,1,0.0825749896831582,0
"sim",0.980115701018961,0.0181213266383632,0.00148739101858697,0.000238305806878336,3.68826022096869e-05,3.85814160730469e-07,7.10084002708555e-09,1,1.02196052818085,1,0.0219605281808546,0
"sin",0.979697921858246,0.0184899019291987,0.00152767922217234,0.000245856416635215,3.8229970794279e-05,4.03137012883192e-07,7.46594064349182e-09,1,1.02243780998733,1,0.0224378099873341,0
"sip",0.9493078296811,0.0444783019204297,0.00501758971970701,0.000998708455945518,0.000194491195008251,3.00419641963146e-06,7.48313898624176e-08,1,1.05830304147815,1,0.0583030414781507,0
"siq",0.420982307360444,0.32509618444323,0.138666981478155,0.0712270309789207,0.0403828280905002,0.003326241547429,0.000318426101321378,1,1.99618431704338,4,-2.00381568295662,-3
"sir",0.691472802170484,0.221866788731851,0.0578425935615958,0.0207350913577494,0.0077238901696185,0.000339460273854564,1.93737348467282e-05,1,1.43246635438512,4,-2.56753364561488,-3
"sis",6.4431072055714e-06,0.000225796019807031,0.00128808371405047,0.00548677807054617,0.0625204695753019,0.157933708814794,0.772538720698295,7,6.69424504422449,6,0.694245044224494,1
"siu",0.588539799637142,0.272581646557518,0.0865004416617939,0.0357476568666805,0.0156838738205231,0.0008847088122651,6.18726440775319e-05,1,1.62035577568903,1,0.620355775689031,0
"siv",0.212282760524701,0.312856107650132,0.200576052345283,0.140052402297114,0.11566095991229,0.0161424699272212,0.00242924734325889,2,2.69209709257686,3,-0.307902907423141,-1
"siw",0.983137665377744,0.0154441165396532,0.0012038866923938,0.000186261787201714,2.77918229046881e-05,2.72994093220014e-07,4.78600947761976e-09,1,1.01852323626419,1,0.0185232362641874,0
"six",0.943229350882302,0.0495090561732997,0.00582459945123004,0.00119330854110222,0.000239684955282149,3.89887810714473e-06,1.01118676321121e-07,1,1.06571702162279,1,0.0657170216227887,0
"siy",0.336944319470766,0.333363783705837,0.165558919653211,0.0952699091978697,0.061952764178245,0.0062086689391192,0.000701634854952782,1,2.23335556114416,3,-0.76664443885584,-2
"siz",0.32400030966974,0.333275516010662,0.169599233867171,0.0993985622318038,0.0660967780691178,0.00683601211369245,0.000793588037813264,2,2.27399837151223,1,1.27399837151223,1
"sja",0.543255305973938,0.290776144574982,0.100071937497082,0.0438796383248004,0.0206282293996191,0.00129047823974027,9.82659898386418e-05,1,1.71211383927976,1,0.712113839279757,0
"sjb",0.607946587685199,0.263981422388382,0.0808493359470301,0.0325605463597485,0.0138642278190323,0.000747502175768799,5.03776248393928e-05,1,1.5828584212657,1,0.582858421265697,0
"sjd",0.103391858063516,0.240863234792605,0.20982274506815,0.185703151791663,0.207629798901103,0.0432612517513197,0.00932795963164212,2,3.32041139245476,5,-1.67958860754524,-3
"sje",0.0748124426218316,0.206388861963276,0.20187745452885,0.195694626928941,0.246554537279467,0.0598171457298955,0.0148549309477397,5,3.57166111526158,5,-1.42833888473842,0
"sjg",0.890816032992414,0.0909853051583839,0.0139207357849856,0.00342160554718807,0.000836842790625458,1.88468144696197e-05,6.30911933696687e-07,1,1.13253698407637,1,0.132536984076371,0
"sjl",0.360999050672076,0.332499452696322,0.157943986058429,0.0879074555941795,0.0548966691000913,0.00519436764443482,0.000559018234467579,1,2.16102241562506,1,1.16102241562506,0
"sjm",0.642708676831649,0.247434448711348,0.0710025144141647,0.0272759567415279,0.0109981601813639,0.000545858353203199,3.43847667434449e-05,1,1.51819558885619,1,0.518195588856194,0
"sjo",0.475710360920752,0.312624933107976,0.12113610047327,0.0579520773593492,0.0301886829155735,0.00219804327472495,0.000189801948354384,1,1.86163712585861,2,-0.138362874141391,-1
"sjp",0.945884182869454,0.0473180038793803,0.00546825850199395,0.00110661249237198,0.000219362696883163,3.49057400250707e-06,8.89859140817961e-08,1,1.06246979593351,1,0.0624697959335139,0
"sjr",0.881037066387332,0.098375666035569,0.0156274278859705,0.0039431603467579,0.000992445591028734,2.34203050535342e-05,8.1344828828378e-07,1,1.1455517674269,1,0.145551767426896,0
"sjs",0.0146954881244768,0.0792873364531338,0.123779540584835,0.174636144152133,0.367043035322016,0.165141539072047,0.0754169162913587,5,4.59713618447565,2,2.59713618447565,3
"sjt",0.000360112317311627,0.0055046127912582,0.0178004271798823,0.0462218724463216,0.238984150621118,0.28326077153794,0.407868053106168,7,5.99921986330117,5,0.999219863301169,2
"sju",0.0383799719488898,0.143500519506689,0.173299227601523,0.19864325916087,0.313302729266864,0.100354916384776,0.032519376130387,5,4.03613050796601,5,-0.963869492033994,0
"sjw",0.030917815056513,0.126316108792383,0.162285597677375,0.195499779883154,0.329984289359276,0.114705681583375,0.0402907276479241,5,4.17259657503812,3,1.17259657503812,2
"skb",0.802079300584655,0.154348095033043,0.0312686044359635,0.00936221815606286,0.0028467165305871,9.10405727830854e-05,4.0246869054128e-06,1,1.25683817548086,3,-1.74316182451914,-2
"skc",0.784971052818855,0.165626345217368,0.035050393832234,0.0108245484286006,0.00340723667819631,0.00011510661655123,5.31640819534385e-06,1,1.28243715641235,1,0.282437156412351,0
"skd",0.001026551742102,0.0121536737195591,0.0329095085958544,0.0734457888037538,0.30130977174172,0.281914170486403,0.297240534910607,5,5.69656320618507,5,0.69656320618507,0
"skf",0.0936007928712957,0.230119132947826,0.207973287045999,0.189445080928887,0.219930227500296,0.0480904473454018,0.0108410313602957,2,3.39962028471645,5,-1.60037971528355,-3
"skg",0.993085301731551,0.00646981571698224,0.000388210894444851,5.03674721166192e-05,6.25881990490296e-06,4.47506747214277e-08,6.14325923464776e-10,1,1.00742260264117,1,0.00742260264117034,0
"skh",0.734932071706409,0.196874240786872,0.046822993439103,0.0157149827462179,0.00543208587232602,0.000212577873132558,1.10475759398376e-05,1,1.36052269421434,2,-0.639477305785663,-1
"ski",0.871847373132625,0.105226367965815,0.01728133386482,0.00446319815708485,0.00115236444540479,2.83451599464302e-05,1.0172743045711e-06,1,1.15793591739389,1,0.157935917393888,0
"skj",0.415429978364438,0.326071862395559,0.140456013236822,0.0726743779927119,0.0415651507762267,0.003467158716007,0.000335458518236353,1,2.0106161706417,1,1.0106161706417,0
"skm",0.634136324801176,0.251648076357208,0.0733964517291441,0.0285297100224502,0.011660757045365,0.000590830462056324,3.78495826008907e-05,1,1.53385438787019,1,0.533854387870194,0
"skn",0.904074471746045,0.0807968101274288,0.0116985872777022,0.00276703752089535,0.000649011757689943,1.36486667845492e-05,4.3290345375091e-07,1,1.11516198503092,1,0.115161985030924,0
"sko",0.505207584473422,0.303906159065114,0.111835218622158,0.0515071372569916,0.0256527137668067,0.00174829045064062,0.000142896364867418,1,1.79430769359004,1,0.794307693590039,0
"skp",0.190041483343333,0.30351099638901,0.205154856386349,0.149173244445915,0.129636088678652,0.0193836998959384,0.00309963086080378,2,2.79540108185857,2,0.795401081858572,0
"skq",0.256989597951777,0.325757763561153,0.189351106384629,0.122703110018409,0.092326538368054,0.0113443420928805,0.00152754162309687,2,2.50776242006084,2,0.507762420060839,0
"skr",0.996830184217318,0.00300527337367562,0.000146254328799666,1.6501724359852e-05,1.77637812692755e-06,9.86612580522461e-09,1.1159462243171e-10,1,1.00335444271706,1,0.00335444271705887,0
"sks",0.981619971366172,0.0167911598682998,0.00134449487873645,0.000211827967745215,3.22130976667667e-05,3.2694291018931e-07,5.87846982202933e-09,1,1.02024615590505,2,-0.979753844094955,-1
"skt",0.982702549905796,0.0158308338842572,0.00124382204072471,0.00019347168808681,2.90294862156371e-05,2.87909747265225e-07,5.0851721722367e-09,1,1.0190164810346,1,0.019016481034599,0
"sku",0.913138989262371,0.0737167306267792,0.010243319349109,0.00235454840910809,0.000535387272169174,1.06990709521915e-05,3.26009511164571e-07,1,1.10346401505283,1,0.103464015052826,0
"skv",0.365722587655763,0.332179934633014,0.156436481498424,0.0865082221572112,0.0536023148756222,0.00501573838433067,0.000534720795634103,1,2.14727384029944,1,1.14727384029944,0
"skw",2.4254477870209e-06,0.000101386955132209,0.000651316270980706,0.00308278971143791,0.0418268801405662,0.123785380571852,0.830549820902244,7,6.7801857374664,7,-0.219814262533603,0
"skx",0.564307641435631,0.282652131175844,0.0936992190051293,0.0399753016052774,0.0182007937075389,0.00108545138077876,7.9461689801108e-05,1,1.66868367587479,1,0.668683675874791,0
"skz",0.361546453865761,0.332464875536874,0.15776945149039,0.087744527514605,0.0547452017025677,0.00517334443802575,0.000556145451775625,1,2.15942176277252,2,0.159421762772523,-1
"slc",0.580926457261927,0.275826762909351,0.0887456512762755,0.0370458081629469,0.016444293214666,0.000944046293407386,6.6980881426093e-05,1,1.635354779565,3,-1.364645220435,-2
"sld",0.845277023769524,0.12453010057766,0.022321273973499,0.00612993142397622,0.00169339379209599,4.64585257290429e-05,1.81793751530268e-06,1,1.19457921821871,1,0.194579218218708,0
"sle",0.884583540772619,0.0957074952625766,0.0150020164488849,0.00375021623338523,0.000934302933639386,2.16849827416876e-05,7.43366153410641e-07,1,1.14081227370569,1,0.140812273705688,0
"slg",0.39375427288779,0.329331780623902,0.147440227847123,0.0785101607529443,0.0464781237101096,0.00407438826511763,0.000411045913014441,1,2.06849343022109,2,0.0684934302210936,-1
"slh",0.00945908911287069,0.0592389269314541,0.102686144046737,0.157856782930238,0.37463127144948,0.193667272188531,0.102460513340688,5,4.81980609060035,3,1.81980609060035,2
"sli",0.491309220434676,0.308179088151672,0.116200435850986,0.0544843024796774,0.0277149072625396,0.00194860486031267,0.000163440960135874,1,1.82561616640521,1,0.825616166405214,0
"slk",0.997038472423441,0.0028105355586685,0.000134400224845233,1.4988631873103e-05,1.59439404856521e-06,8.67062055487366e-09,9.65026947241654e-11,1,1.00313072341229,1,0.00313072341229148,0
"sll",0.970570551412798,0.0264571973617501,0.00246716029323146,0.000431083034498125,7.3095668402301e-05,8.93670119794798e-07,1.85592003987267e-08,1,1.03298172943112,1,0.0329817294311181,0
"sln",0.000118122067823212,0.00231962108134162,0.00891664467893787,0.0268761528784769,0.17536164776288,0.261715571326436,0.524692240204104,7,6.25895925798297,6,0.258959257982974,1
"slp",0.846981987818328,0.12331364063128,0.0219867981501799,0.00601568308454792,0.00165502727736133,4.51071984869378e-05,1.75583981509853e-06,1,1.19219046632605,1,0.192190466326055,0
"slr",0.543359047037669,0.290737575095514,0.100040280784212,0.043859858080726,0.0206156840438364,0.00128939077784218,9.81641801995892e-05,1,1.71189638605187,2,-0.288103613948129,-1
"slt",0.617374577814291,0.259636413607279,0.0781427970322905,0.0310742581582755,0.0130388806642948,0.000687567561743374,4.55051618261093e-05,1,1.56501117358354,2,-0.434988826416461,-1
"slu",0.66098841797005,0.238165155456253,0.065976139713218,0.0247077282748024,0.00967545562946803,0.000459209425663465,2.78935305451089e-05,1,1.48540585053656,2,-0.514594149463443,-1
"slv",0.993301825953622,0.00627111891146459,0.000372967941949187,4.81035875189439e-05,5.94100779438556e-06,4.20254649968754e-08,5.72185410163684e-10,1,1.00718534314953,1,0.00718534314953478,0
"slx",0.989491965825516,0.00974394047416038,0.000658866639427824,9.2617233098613e-05,1.25049093909757e-05,1.03332894685337e-07,1.58551105577942e-09,1,1.01139007126742,1,0.0113900712674158,0
"sly",0.860771319603191,0.113363596791465,0.019336769863623,0.00512848886182649,0.00136335712798941,3.51579077729758e-05,1.30984413282409e-06,1,1.17305968021981,1,0.17305968021981,0
"slz",0.500137428456755,0.305498362752305,0.113423857107397,0.0525810908815938,0.0263900618890874,0.00181910580626632,0.000150093106595972,1,1.80564568483914,2,-0.194354315160863,-1
"sma",0.295522804528358,0.331606508909519,0.178281487516584,0.108903076949455,0.0761824831705098,0.00845982141333435,0.00104381751223936,2,2.3681706596132,1,1.3681706596132,1
"smb",0.949644838898985,0.0441978995772933,0.00497377927308251,0.000988326126878603,0.000192123892077234,2.95870629130057e-06,7.35253918859868e-08,1,1.05789416675621,1,0.0578941667562107,0
"smc",0.132945764513665,0.267964159057969,0.211595849844813,0.173475791169063,0.175666179332761,0.0321814132492999,0.00617084283243008,2,3.1121800728269,3,0.112180072826905,-1
