ID,ID_ISO_A3,ID_ISO_A2,ID_FIPS,NAM_LABEL,NAME_PROP,NAME2,NAM_ANSI,LANG_ISO,iso639_3_macro,glottocode,Family_name_glottolog,Population_numeric_ethnologue,AES,Language_status_ethnologue,iso_macro,EGIDS,LMP_POP1,LEI,UNESCO,count
MZJ-LBR,mzj-LBR,mzj-lr,mzj-LI,Manya,Manya,MANYA,Manya,mzj,NA,many1261,Mande,106100,not endangered,6a (Vigorous).,mzj-NA,6a,75400,NA,NA,2
MZO-BRA,mzo-BRA,mzo-br,mzo-BR,Matipuhy,Matipuhy,MATIPUHY,Matipuhy,mzo,NA,mati1253,Cariban,0,shifting,9 (Dormant).,mzo-NA,9,119,Threatened,Critically endangered,2
MZO-BRA,mzo-BRA,mzo-br,mzo-BR,Matipuhy,Matipuhy,MATIPUHY,Matipuhy,mzo,NA,mati1253,Cariban,0,shifting,9 (Dormant).,mzo-NA,9,119,Threatened,Definitely endangered,2
NAJ-GIN,naj-GIN,naj-gn,naj-GV,Nalu,Nalu,NALU,Nalu,naj,NA,nalu1240,Atlantic-Congo,21520,threatened,6a (Vigorous).,naj-NA,6a,21830,Vulnerable,Definitely endangered,2
NAJ-GNB,naj-GNB,naj-gw,naj-PU,Nalu,Nalu,NALU,Nalu,naj,NA,nalu1240,Atlantic-Congo,21520,threatened,6a (Vigorous).,naj-NA,6a,21830,Vulnerable,Definitely endangered,2
NAN-CHN,nan-CHN,nan-cn,nan-CH,Min Nan Chinese,"Chinese, Min Nan","CHINESE, MIN NAN","Chinese, Min Nan",nan,zho,minn1241,Sino-Tibetan,48339200,not endangered,6a (Vigorous). Language of recognized nationality: Han.,nan-ZHO,6a,40700000,NA,NA,2
NAN-TWN,nan-TWN,nan-tw,nan-TW,Min Nan Chinese,"Chinese, Min Nan","CHINESE, MIN NAN","Chinese, Min Nan",nan,zho,minn1241,Sino-Tibetan,48339200,not endangered,6a (Vigorous). Language of recognized nationality: Han.,nan-ZHO,6a,40700000,NA,NA,2
NBE-IND,nbe-IND,nbe-in,nbe-IN,Konyak Naga,"Naga, Konyak","NAGA, KONYAK","Naga, Konyak",nbe,NA,kony1248,Sino-Tibetan,250000,threatened,4 (Educational).,nbe-NA,4,250000,Vulnerable,Vulnerable,2
NBE-MMR,nbe-MMR,nbe-mm,nbe-BM,Konyak Naga,"Naga, Konyak","NAGA, KONYAK","Naga, Konyak",nbe,NA,kony1248,Sino-Tibetan,250000,threatened,4 (Educational).,nbe-NA,4,250000,Vulnerable,Vulnerable,2
NBJ-AUS,nbj-AUS,nbj-au,nbj-AS,Ngarinman,Ngarinman,NGARINMAN,Ngarinman,nbj,NA,ngar1235,Pama-Nyungan,370,shifting,7 (Shifting).,nbj-NA,7,370,Severely Endangered,Severely endangered,2
NBJ-AUS,nbj-AUS,nbj-au,nbj-AS,Ngarinman,Ngarinman,NGARINMAN,Ngarinman,nbj,NA,ngar1235,Pama-Nyungan,370,shifting,7 (Shifting).,nbj-NA,7,370,Endangered,Severely endangered,2
NBM-CAF,nbm-CAF,nbm-cf,nbm-CT,Ngbaka Ma’bo,Ngbaka Ma’bo,NGBAKA MA’BO,Ngbaka Ma’bo,nbm,NA,ngba1284,Atlantic-Congo,234000,not endangered,5 (Developing).,nbm-NA,5,99000,NA,NA,2
NBM-COD,nbm-COD,nbm-cd,nbm-CG,Ngbaka Ma’bo,Ngbaka Ma’bo,NGBAKA MA’BO,Ngbaka Ma’bo,nbm,NA,ngba1284,Atlantic-Congo,234000,not endangered,5 (Developing).,nbm-NA,5,99000,NA,NA,2
NDA-GAB,nda-GAB,nda-ga,nda-GB,Ndasa,Ndasa,NDASA,Ndasa,nda,NA,ndas1238,Atlantic-Congo,5530,not endangered,6a (Vigorous).,nda-NA,6a,6990,NA,NA,2
NDA-COG,nda-COG,nda-cg,nda-CF,Ndasa,Ndasa,NDASA,Ndasa,nda,NA,ndas1238,Atlantic-Congo,5530,not endangered,6a (Vigorous).,nda-NA,6a,6990,NA,NA,2
NDC-MOZ,ndc-MOZ,ndc-mz,ndc-MZ,Ndau,Ndau,NDAU,Ndau,ndc,NA,ndau1241,Atlantic-Congo,1425000,not endangered,5 (Developing).,ndc-NA,5,2380000,NA,NA,2
NDC-ZWE,ndc-ZWE,ndc-zw,ndc-ZI,Ndau,Ndau,NDAU,Ndau,ndc,NA,ndau1241,Atlantic-Congo,1425000,not endangered,5 (Developing).,ndc-NA,5,2380000,NA,NA,2
NDE-ZWE,nde-ZWE,nde-zw,nde-ZI,Ndebele,Ndebele,NDEBELE,Ndebele,nde,NA,nort2795,Atlantic-Congo,1634800,not endangered,"3 (Wider communication). Recognized language (2013, Constitution, Article 6(1)).",nde-NA,3,1567000,NA,NA,2
NDE-BWA,nde-BWA,nde-bw,nde-BC,Ndebele,Ndebele,NDEBELE,Ndebele,nde,NA,nort2795,Atlantic-Congo,1634800,not endangered,"3 (Wider communication). Recognized language (2013, Constitution, Article 6(1)).",nde-NA,3,1567000,NA,NA,2
NDH-TZA,ndh-TZA,ndh-tz,ndh-TZ,Ndali,Ndali,NDALI,Ndali,ndh,NA,ndal1241,Atlantic-Congo,220000,not endangered,6a (Vigorous).,ndh-NA,6a,220000,NA,NA,2
NDH-MWI,ndh-MWI,ndh-mw,ndh-MI,Ndali,Ndali,NDALI,Ndali,ndh,NA,ndal1241,Atlantic-Congo,220000,not endangered,6a (Vigorous).,ndh-NA,6a,220000,NA,NA,2
NDI-NGA,ndi-NGA,ndi-ng,ndi-NI,Samba Leko,Samba Leko,SAMBA LEKO,Samba Leko,ndi,NA,samb1305,Atlantic-Congo,62000,not endangered,5 (Developing).,ndi-NA,5,62000,NA,NA,2
NDI-CMR,ndi-CMR,ndi-cm,ndi-CM,Samba Leko,Samba Leko,SAMBA LEKO,Samba Leko,ndi,NA,samb1305,Atlantic-Congo,62000,not endangered,5 (Developing).,ndi-NA,5,62000,NA,NA,2
NDP-COD,ndp-COD,ndp-cd,ndp-CG,Ndo,Ndo,NDO,Ndo,ndp,NA,ndoo1242,Central Sudanic,154100,not endangered,5 (Developing).,ndp-NA,5,133800,NA,NA,2
NDP-UGA,ndp-UGA,ndp-ug,ndp-UG,Ndo,Ndo,NDO,Ndo,ndp,NA,ndoo1242,Central Sudanic,154100,not endangered,5 (Developing).,ndp-NA,5,133800,NA,NA,2
NDR-CMR,ndr-CMR,ndr-cm,ndr-CM,Ndoola,Ndoola,NDOOLA,Ndoola,ndr,NA,ndoo1241,Atlantic-Congo,62520,threatened,6a (Vigorous).,ndr-NA,6a,62520,Vulnerable,NA,2
NDR-NGA,ndr-NGA,ndr-ng,ndr-NI,Ndoola,Ndoola,NDOOLA,Ndoola,ndr,NA,ndoo1241,Atlantic-Congo,62520,threatened,6a (Vigorous).,ndr-NA,6a,62520,Vulnerable,NA,2
NDY-CAF,ndy-CAF,ndy-cf,ndy-CT,Lutos,Lutos,LUTOS,Lutos,ndy,NA,luto1241,Central Sudanic,18980,not endangered,6a (Vigorous).,ndy-NA,6a,18980,NA,NA,2
NDY-TCD,ndy-TCD,ndy-td,ndy-CD,Lutos,Lutos,LUTOS,Lutos,ndy,NA,luto1241,Central Sudanic,18980,not endangered,6a (Vigorous).,ndy-NA,6a,18980,NA,NA,2
NEW-NPL,new-NPL,new-np,new-NP,Newar,Newar,NEWAR,Newar,new,NA,newa1246,Sino-Tibetan,861000,shifting,4 (Educational). Language of recognized indigenous nationality: Newar.,new-NA,4,861000,NA,Definitely endangered,2
NEW-IND,new-IND,new-in,new-IN,Newar,Newar,NEWAR,Newar,new,NA,newa1246,Sino-Tibetan,861000,shifting,4 (Educational). Language of recognized indigenous nationality: Newar.,new-NA,4,861000,NA,Definitely endangered,2
NGA-COD,nga-COD,nga-cd,nga-CG,Ngbaka,Ngbaka,NGBAKA,Ngbaka,nga,NA,ngba1285,Atlantic-Congo,1016650,not endangered,4 (Educational).,nga-NA,4,1013650,NA,NA,2
NGA-COG,nga-COG,nga-cg,nga-CF,Ngbaka,Ngbaka,NGBAKA,Ngbaka,nga,NA,ngba1285,Atlantic-Congo,1016650,not endangered,4 (Educational).,nga-NA,4,1013650,NA,NA,2
NGH-ZAF,ngh-ZAF,ngh-za,ngh-SF,N|u,N|u,N|U,N|u,ngh,NA,nuuu1241,Tuu,5,nearly extinct,8b (Nearly extinct).,ngh-NA,8b,12,Critically Endangered,Critically endangered,2
NGH-ZAF,ngh-ZAF,ngh-za,ngh-SF,N|u,N|u,N|U,N|u,ngh,NA,nuuu1241,Tuu,5,nearly extinct,8b (Nearly extinct).,ngh-NA,8b,12,Critically Endangered,Extinct,2
NGO-TZA,ngo-TZA,ngo-tz,ngo-TZ,Ngoni,Ngoni,NGONI,Ngoni,ngo,NA,ngon1269,Atlantic-Congo,223000,threatened,5 (Developing).,ngo-NA,5,223000,NA,Vulnerable,2
NGO-MOZ,ngo-MOZ,ngo-mz,ngo-MZ,Ngoni,Ngoni,NGONI,Ngoni,ngo,NA,ngon1269,Atlantic-Congo,223000,threatened,5 (Developing).,ngo-NA,5,223000,NA,Vulnerable,2
NGS-NGA,ngs-NGA,ngs-ng,ngs-NI,Gvoko,Gvoko,GVOKO,Gvoko,ngs,NA,gvok1239,Afro-Asiatic,21000,not endangered,6a (Vigorous).,ngs-NA,6a,21000,NA,NA,2
NGS-CMR,ngs-CMR,ngs-cm,ngs-CM,Gvoko,Gvoko,GVOKO,Gvoko,ngs,NA,gvok1239,Afro-Asiatic,21000,not endangered,6a (Vigorous).,ngs-NA,6a,21000,NA,NA,2
NHD-PRY,nhd-PRY,nhd-py,nhd-PA,Ava Guaraní,"Guaraní, Ava","GUARANI, AVA","Guaraní, Ava",nhd,grn,chir1286,Tupian,15900,shifting,6b (Threatened).,nhd-GRN,6b,6960,Endangered,Vulnerable,2
NHD-BRA,nhd-BRA,nhd-br,nhd-BR,Chiripá,Chiripá,CHIRIPA,Chiripá,nhd,grn,chir1286,Tupian,15900,shifting,6b (Threatened).,nhd-GRN,6b,6960,Endangered,Vulnerable,2
NHK-MEX,nhk-MEX,nhk-mx,nhk-MX,Isthmus-Cosoleacaque Nahuatl,"Nahuatl, Isthmus-Cosoleacaque","NAHUATL, ISTHMUS-COSOLEACAQUE","Nahuatl, Isthmus-Cosoleacaque",nhk,NA,isth1240,Uto-Aztecan,5140,threatened,8a (Moribund).,nhk-NA,8a,5140,NA,Vulnerable,2
NHK-MEX,nhk-MEX,nhk-mx,nhk-MX,Isthmus-Cosoleacaque Nahuatl,"Nahuatl, Isthmus-Cosoleacaque","NAHUATL, ISTHMUS-COSOLEACAQUE","Nahuatl, Isthmus-Cosoleacaque",nhk,NA,isth1240,Uto-Aztecan,5140,threatened,8a (Moribund).,nhk-NA,8a,5140,NA,Critically endangered,2
NHR-BWA,nhr-BWA,nhr-bw,nhr-BC,Naro,Naro,NARO,Naro,nhr,NA,naro1249,Khoe-Kwadi,10000,threatened,3 (Wider communication).,nhr-NA,3,14000,Vulnerable,NA,2
NHR-NAM,nhr-NAM,nhr-na,nhr-WA,Naro,Naro,NARO,Naro,nhr,NA,naro1249,Khoe-Kwadi,10000,threatened,3 (Wider communication).,nhr-NA,3,14000,Vulnerable,NA,2
NIH-TZA,nih-TZA,nih-tz,nih-TZ,Tanzania Nyiha,"Nyiha, Tanzania","NYIHA, TANZANIA","Nyiha, Tanzania",nih,NA,nyih1240,Atlantic-Congo,602000,not endangered,5 (Developing).,nih-NA,5,662000,NA,NA,2
NIH-ZMB,nih-ZMB,nih-zm,nih-ZA,Nyiha,Nyiha,NYIHA,Nyiha,nih,NA,nyih1240,Atlantic-Congo,602000,not endangered,5 (Developing).,nih-NA,5,662000,NA,NA,2
NIV-RUS,niv-RUS,niv-ru,niv-RS,Gilyak,Gilyak,GILYAK,Gilyak,niv,NA,gily1242,Nivkh,200,moribund,8a (Moribund).,niv-NA,8a,200,Severely Endangered,Critically endangered,2
NIV-RUS,niv-RUS,niv-ru,niv-RS,Gilyak,Gilyak,GILYAK,Gilyak,niv,NA,gily1242,Nivkh,200,moribund,8a (Moribund).,niv-NA,8a,200,Severely Endangered,Severely endangered,2
NJA-NGA,nja-NGA,nja-ng,nja-NI,Nzanyi,Nzanyi,NZANYI,Nzanyi,nja,NA,nzan1240,Afro-Asiatic,86000,threatened,7 (Shifting).,nja-NA,7,179000,NA,NA,2
NJA-CMR,nja-CMR,nja-cm,nja-CM,Nzanyi,Nzanyi,NZANYI,Nzanyi,nja,NA,nzan1240,Afro-Asiatic,86000,threatened,7 (Shifting).,nja-NA,7,179000,NA,NA,2
NJY-CMR,njy-CMR,njy-cm,njy-CM,Njyem,Njyem,NJYEM,Njyem,njy,NA,njye1238,Atlantic-Congo,7900,not endangered,5 (Developing).,njy-NA,5,7000,NA,NA,2
NJY-COG,njy-COG,njy-cg,njy-CF,Njyem,Njyem,NJYEM,Njyem,njy,NA,njye1238,Atlantic-Congo,7900,not endangered,5 (Developing).,njy-NA,5,7000,NA,NA,2
NKU-CIV,nku-CIV,nku-ci,nku-IV,Bouna Kulango,"Kulango, Bouna","KULANGO, BOUNA","Kulango, Bouna",nku,NA,boun1243,Atlantic-Congo,29900,not endangered,6a (Vigorous).,nku-NA,6a,29900,NA,NA,2
NKU-GHA,nku-GHA,nku-gh,nku-GH,Bouna Kulango,"Kulango, Bouna","KULANGO, BOUNA","Kulango, Bouna",nku,NA,boun1243,Atlantic-Congo,29900,not endangered,6a (Vigorous).,nku-NA,6a,29900,NA,NA,2
NKV-MWI,nkv-MWI,nkv-mw,nkv-MI,Nyika,Nyika,NYIKA,Nyika,nkv,NA,nyik1246,Atlantic-Congo,10000,not endangered,6a (Vigorous).,nkv-NA,6a,10000,NA,NA,2
NKV-ZMB,nkv-ZMB,nkv-zm,nkv-ZA,Nyika,Nyika,NYIKA,Nyika,nkv,NA,nyik1246,Atlantic-Congo,10000,not endangered,6a (Vigorous).,nkv-NA,6a,10000,NA,NA,2
NLI-AFG,nli-AFG,nli-af,nli-AF,Grangali,Grangali,GRANGALI,Grangali,nli,NA,gran1245,Indo-European,5000,shifting,6a (Vigorous).,nli-NA,6a,5000,Threatened,Severely endangered,2
NLI-AFG,nli-AFG,nli-af,nli-AF,Grangali,Grangali,GRANGALI,Grangali,nli,NA,gran1245,Indo-European,5000,shifting,6a (Vigorous).,nli-NA,6a,5000,Endangered,Severely endangered,2
NMC-CAF,nmc-CAF,nmc-cf,nmc-CT,Ngam,Ngam,NGAM,Ngam,nmc,NA,ngam1269,Central Sudanic,61400,not endangered,5 (Developing).,nmc-NA,5,61400,NA,NA,2
NMC-TCD,nmc-TCD,nmc-td,nmc-CD,Ngam,Ngam,NGAM,Ngam,nmc,NA,ngam1269,Central Sudanic,61400,not endangered,5 (Developing).,nmc-NA,5,61400,NA,NA,2
NMG-CMR,nmg-CMR,nmg-cm,nmg-CM,Kwasio,Kwasio,KWASIO,Kwasio,nmg,NA,kwas1243,Atlantic-Congo,22000,not endangered,5 (Developing).,nmg-NA,5,22000,NA,NA,2
NMG-GNQ,nmg-GNQ,nmg-gq,nmg-EK,Kwasio,Kwasio,KWASIO,Kwasio,nmg,NA,kwas1243,Atlantic-Congo,22000,not endangered,5 (Developing).,nmg-NA,5,22000,NA,NA,2
NMN-BWA,nmn-BWA,nmn-bw,nmn-BC,!Xóõ,!Xóõ,!XOO,!Xóõ,nmn,NA,huaa1248,Tuu,2500,shifting,6a (Vigorous).,nmn-NA,6a,4200,Threatened,Definitely endangered,2
NMN-NAM,nmn-NAM,nmn-na,nmn-WA,!Xóõ,!Xóõ,!XOO,!Xóõ,nmn,NA,huaa1248,Tuu,2500,shifting,6a (Vigorous).,nmn-NA,6a,4200,Threatened,Definitely endangered,2
NMQ-BWA,nmq-BWA,nmq-bw,nmq-BC,Nambya,Nambya,NAMBYA,Nambya,nmq,NA,namb1291,Atlantic-Congo,105000,shifting,"5 (Developing). Recognized language (2013, Constitution, Article 6(1)).",nmq-NA,5,105000,Threatened,NA,2
NMQ-ZWE,nmq-ZWE,nmq-zw,nmq-ZI,Nambya,Nambya,NAMBYA,Nambya,nmq,NA,namb1291,Atlantic-Congo,105000,shifting,"5 (Developing). Recognized language (2013, Constitution, Article 6(1)).",nmq-NA,5,105000,Threatened,NA,2
NMZ-TGO,nmz-TGO,nmz-tg,nmz-TO,Nawdm,Nawdm,NAWDM,Nawdm,nmz,NA,nawd1238,Atlantic-Congo,146000,not endangered,5 (Developing).,nmz-NA,5,146000,NA,NA,2
NMZ-GHA,nmz-GHA,nmz-gh,nmz-GH,Nawdm,Nawdm,NAWDM,Nawdm,nmz,NA,nawd1238,Atlantic-Congo,146000,not endangered,5 (Developing).,nmz-NA,5,146000,NA,NA,2
NOD-THA,nod-THA,nod-th,nod-TH,Northern Thai,"Thai, Northern","THAI, NORTHERN","Thai, Northern",nod,NA,nort2740,Tai-Kadai,6029500,not endangered,5 (Developing). De facto language of provincial identity in northern provinces.,nod-NA,5,6029500,NA,NA,2
NOD-LAO,nod-LAO,nod-la,nod-LA,Northern Thai,"Thai, Northern","THAI, NORTHERN","Thai, Northern",nod,NA,nort2740,Tai-Kadai,6029500,not endangered,5 (Developing). De facto language of provincial identity in northern provinces.,nod-NA,5,6029500,NA,NA,2
NOG-RUS,nog-RUS,nog-ru,nog-RS,Nogai,Nogai,NOGAI,Nogai,nog,NA,noga1249,Turkic,89560,shifting,"5 (Developing). Statutory language of provincial identity in Dagestan Autonomous Republic (1994, Article 10, Constitution).",nog-NA,5,87100,Threatened,Definitely endangered,2
NOG-RUS,nog-RUS,nog-ru,nog-RS,Nogai,Nogai,NOGAI,Nogai,nog,NA,noga1249,Turkic,89560,shifting,"5 (Developing). Statutory language of provincial identity in Dagestan Autonomous Republic (1994, Article 10, Constitution).",nog-NA,5,87100,Threatened,Severely endangered,2
NOJ-PER,noj-PER,noj-pe,noj-PE,Nonuya,Nonuya,NONUYA,Nonuya,noj,NA,NA,NA,NA,NA,NA,noj-NA,NA,NA,Dormant,NA,2
NOJ-COL,noj-COL,noj-co,noj-CO,Nonuya,Nonuya,NONUYA,Nonuya,noj,NA,NA,NA,NA,NA,NA,noj-NA,NA,NA,Dormant,NA,2
NRA-GAB,nra-GAB,nra-ga,nra-GB,Ngom,Ngom,NGOM,Ngom,nra,NA,ngom1270,Atlantic-Congo,12770,not endangered,6a (Vigorous).,nra-NA,6a,12770,NA,NA,2
NRA-COG,nra-COG,nra-cg,nra-CF,Ngom,Ngom,NGOM,Ngom,nra,NA,ngom1270,Atlantic-Congo,12770,not endangered,6a (Vigorous).,nra-NA,6a,12770,NA,NA,2
NST-MMR,nst-MMR,nst-mm,nst-BM,Tase Naga,"Naga, Tase","NAGA, TASE","Naga, Tase",nst,NA,tase1235,Sino-Tibetan,100100,threatened,5 (Developing).,nst-NA,5,100100,NA,Vulnerable,2
NST-IND,nst-IND,nst-in,nst-IN,Tase Naga,"Naga, Tase","NAGA, TASE","Naga, Tase",nst,NA,tase1235,Sino-Tibetan,100100,threatened,5 (Developing).,nst-NA,5,100100,NA,Vulnerable,2
NTR-GHA,ntr-GHA,ntr-gh,ntr-GH,Delo,Delo,DELO,Delo,ntr,NA,delo1240,Atlantic-Congo,18400,not endangered,5 (Developing).,ntr-NA,5,16300,NA,NA,2
NTR-TGO,ntr-TGO,ntr-tg,ntr-TO,Delo,Delo,DELO,Delo,ntr,NA,delo1240,Atlantic-Congo,18400,not endangered,5 (Developing).,ntr-NA,5,16300,NA,NA,2
NUF-MMR,nuf-MMR,nuf-mm,nuf-BM,Nusu,Nusu,NUSU,Nusu,nuf,NA,nusu1239,Sino-Tibetan,12670,not endangered,6a (Vigorous). Language of recognized nationality: Nu.,nuf-NA,6a,12670,NA,NA,2
NUF-CHN,nuf-CHN,nuf-cn,nuf-CH,Nusu,Nusu,NUSU,Nusu,nuf,NA,nusu1239,Sino-Tibetan,12670,not endangered,6a (Vigorous). Language of recognized nationality: Nu.,nuf-NA,6a,12670,NA,NA,2
NUS-SSD,nus-SSD,nus-ss,nus-OD,Nuer,Nuer,NUER,Nuer,nus,NA,nuer1246,Nilotic,893000,not endangered,4 (Educational).,nus-NA,4,891000,NA,NA,2
NUS-ETH,nus-ETH,nus-et,nus-ET,Nuer,Nuer,NUER,Nuer,nus,NA,nuer1246,Nilotic,893000,not endangered,4 (Educational).,nus-NA,4,891000,NA,NA,2
NXR-PNG,nxr-PNG,nxr-pg,nxr-PP,Ninggerum,Ninggerum,NINGGERUM,Ninggerum,nxr,NA,ning1274,Nuclear Trans New Guinea,6150,shifting,5 (Developing).,nxr-NA,5,6150,Threatened,NA,2
NXR-IDN,nxr-IDN,nxr-id,nxr-ID,Ninggerum,Ninggerum,NINGGERUM,Ninggerum,nxr,NA,ning1274,Nuclear Trans New Guinea,6150,shifting,5 (Developing).,nxr-NA,5,6150,Threatened,NA,2
NYP-UGA,nyp-UGA,nyp-ug,nyp-UG,Nyangi,Nyangi,NYANGI,Nyang'i,nyp,NA,nyan1313,Kuliak,20,nearly extinct,8b (Nearly extinct).,nyp-NA,8b,15302,Critically Endangered,Extinct,2
NYP-UGA,nyp-UGA,nyp-ug,nyp-UG,Nyang’i,Nyang’i,NYANG’I,Nyang’i,nyp,NA,nyan1313,Kuliak,20,nearly extinct,8b (Nearly extinct).,nyp-NA,8b,15302,Critically Endangered,Extinct,2
NYY-TZA,nyy-TZA,nyy-tz,nyy-TZ,Nyakyusa-Ngonde,Nyakyusa-Ngonde,NYAKYUSA-NGONDE,Nyakyusa-Ngonde,nyy,NA,nyak1260,Atlantic-Congo,1229000,not endangered,5 (Developing).,nyy-NA,5,1105000,NA,NA,2
NYY-MWI,nyy-MWI,nyy-mw,nyy-MI,Nyakyusa-Ngonde,Nyakyusa-Ngonde,NYAKYUSA-NGONDE,Nyakyusa-Ngonde,nyy,NA,nyak1260,Atlantic-Congo,1229000,not endangered,5 (Developing).,nyy-NA,5,1105000,NA,NA,2
NZA-CMR,nza-CMR,nza-cm,nza-CM,Tigon Mbembe,"Mbembe, Tigon","MBEMBE, TIGON","Mbembe, Tigon",nza,NA,tigo1236,Atlantic-Congo,60000,not endangered,5 (Developing).,nza-NA,5,56000,NA,NA,2
NZA-NGA,nza-NGA,nza-ng,nza-NI,Tigon Mbembe,"Mbembe, Tigon","MBEMBE, TIGON","Mbembe, Tigon",nza,NA,tigo1236,Atlantic-Congo,60000,not endangered,5 (Developing).,nza-NA,5,56000,NA,NA,2
NZB-GAB,nzb-GAB,nzb-ga,nzb-GB,Njebi,Njebi,NJEBI,Njebi,nzb,NA,njeb1242,Atlantic-Congo,140000,not endangered,5 (Developing).,nzb-NA,5,135100,NA,NA,2
NZB-COG,nzb-COG,nzb-cg,nzb-CF,Njebi,Njebi,NJEBI,Njebi,nzb,NA,njeb1242,Atlantic-Congo,140000,not endangered,5 (Developing).,nzb-NA,5,135100,NA,NA,2
NZI-GHA,nzi-GHA,nzi-gh,nzi-GH,Nzema,Nzema,NZEMA,Nzema,nzi,NA,nzim1238,Atlantic-Congo,365700,not endangered,"5 (Developing). Recognized language (1951, Laws of the Gold Coast, Vernacular Literature Board Ordinance, as amended by Ordinance No. 44).",nzi-NA,5,328700,NA,NA,2
NZI-CIV,nzi-CIV,nzi-ci,nzi-IV,Nzema,Nzema,NZEMA,Nzema,nzi,NA,nzim1238,Atlantic-Congo,365700,not endangered,"5 (Developing). Recognized language (1951, Laws of the Gold Coast, Vernacular Literature Board Ordinance, as amended by Ordinance No. 44).",nzi-NA,5,328700,NA,NA,2
NZK-CAF,nzk-CAF,nzk-cf,nzk-CT,Nzakara,Nzakara,NZAKARA,Nzakara,nzk,NA,nzak1247,Atlantic-Congo,50000,not endangered,6a (Vigorous).,nzk-NA,6a,50000,NA,NA,2
NZK-COD,nzk-COD,nzk-cd,nzk-CG,Nzakara,Nzakara,NZAKARA,Nzakara,nzk,NA,nzak1247,Atlantic-Congo,50000,not endangered,6a (Vigorous).,nzk-NA,6a,50000,NA,NA,2
NZY-TCD,nzy-TCD,nzy-td,nzy-CD,Nzakambay,Nzakambay,NZAKAMBAY,Nzakambay,nzy,NA,nzak1246,Atlantic-Congo,31500,not endangered,5 (Developing).,nzy-NA,5,31500,NA,NA,2
NZY-CMR,nzy-CMR,nzy-cm,nzy-CM,Nzakambay,Nzakambay,NZAKAMBAY,Nzakambay,nzy,NA,nzak1246,Atlantic-Congo,31500,not endangered,5 (Developing).,nzy-NA,5,31500,NA,NA,2
OKA-USA,oka-USA,oka-us,oka-US,Okanagan,Okanagan,OKANAGAN,Okanagan,oka,NA,okan1243,Salishan,470,nearly extinct,7 (Shifting).,oka-NA,7,770,Critically Endangered,Definitely endangered,2
OKA-CAN,oka-CAN,oka-ca,oka-CA,Okanagan,Okanagan,OKANAGAN,Okanagan,oka,NA,okan1243,Salishan,470,nearly extinct,7 (Shifting).,oka-NA,7,770,Critically Endangered,Definitely endangered,2
OLA-NPL,ola-NPL,ola-np,ola-NP,Walungge,Walungge,WALUNGGE,Walungge,ola,NA,walu1241,Sino-Tibetan,1170,shifting,"6b (Threatened). Language of recognized indigenous nationality: Walung, Topkegola.",ola-NA,6b,1500,Threatened,Definitely endangered,2
OLA-IND,ola-IND,ola-in,ola-IN,Walungge,Walungge,WALUNGGE,Walungge,ola,NA,walu1241,Sino-Tibetan,1170,shifting,"6b (Threatened). Language of recognized indigenous nationality: Walung, Topkegola.",ola-NA,6b,1500,Threatened,Definitely endangered,2
OLO-RUS,olo-RUS,olo-ru,olo-RS,Livvi-Karelian,Livvi-Karelian,LIVVI-KARELIAN,Livvi-Karelian,olo,NA,livv1243,Uralic,30770,shifting,5 (Developing).,olo-NA,5,30770,Endangered,Definitely endangered,2
OLO-FIN,olo-FIN,olo-fi,olo-FI,Livvi,Livvi,LIVVI,Livvi,olo,NA,livv1243,Uralic,30770,shifting,5 (Developing).,olo-NA,5,30770,Endangered,Definitely endangered,2
ONE-USA,one-USA,one-us,one-US,Oneida,Oneida,ONEIDA,Oneida,one,NA,onei1249,Iroquoian,192,shifting,7 (Shifting).,one-NA,7,192,Endangered,Critically endangered,2
ONE-CAN,one-CAN,one-ca,one-CA,Oneida,Oneida,ONEIDA,Oneida,one,NA,onei1249,Iroquoian,192,shifting,7 (Shifting).,one-NA,7,192,Endangered,Critically endangered,2
ONO-CAN,ono-CAN,ono-ca,ono-CA,Onondaga,Onondaga,ONONDAGA,Onondaga,ono,NA,onon1246,Iroquoian,52,nearly extinct,8a (Moribund).,ono-NA,8a,52,Critically Endangered,Critically endangered,2
ONO-USA,ono-USA,ono-us,ono-US,Onondaga,Onondaga,ONONDAGA,Onondaga,ono,NA,onon1246,Iroquoian,52,nearly extinct,8a (Moribund).,ono-NA,8a,52,Critically Endangered,Critically endangered,2
OOD-USA,ood-USA,ood-us,ood-US,Tohono O’odham,Tohono O’odham,TOHONO O’ODHAM,Tohono O’odham,ood,NA,toho1245,Uto-Aztecan,14160,threatened,6b (Threatened).,ood-NA,6b,14094,Vulnerable,Definitely endangered,2
OOD-MEX,ood-MEX,ood-mx,ood-MX,Tohono O’odham,Tohono O’odham,TOHONO O’ODHAM,Tohono O’odham,ood,NA,toho1245,Uto-Aztecan,14160,threatened,6b (Threatened).,ood-NA,6b,14094,Vulnerable,Definitely endangered,2
ORS-MYS,ors-MYS,ors-my,ors-MY,Orang Seletar,Orang Seletar,ORANG SELETAR,Orang Seletar,ors,msa,oran1259,Austronesian,880,shifting,6b (Threatened).,ors-MSA,6b,880,Endangered,Severely endangered,2
ORS-SGP,ors-SGP,ors-sg,ors-SN,Orang Seletar,Orang Seletar,ORANG SELETAR,Orang Seletar,ors,msa,oran1259,Austronesian,880,shifting,6b (Threatened).,ors-MSA,6b,880,Endangered,Severely endangered,2
