"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","y_avg","P[Y=6]","P[Y=7]","y_hat","V9","y_obs","latent1","latent2"
"skp",0.219164903763664,0.291704895913609,0.189308663974852,0.138052588701993,0.129994800926871,0.0252405942948921,0.00653355242411902,2,2.76986347969595,2,-1.87000519907313,0
"skq",0.522878487037453,0.282129387339002,0.1076507389715,0.0529321540806381,0.0308122746980518,0.00313764469380062,0.000459313179553944,1,1.79792052886245,2,-1.96918772530195,-1
"skr",0.997856495591429,0.00201665616116609,0.000110666411863858,1.42488710865862e-05,1.91247554981455e-06,2.00005925155011e-08,4.88311835411537e-10,1,1.00228848843319,1,-0.99999808752445,0
"sks",0.894471871593702,0.0854885843601666,0.0146626115199935,0.00408309734694223,0.00124182526363925,4.87319438378098e-05,3.27797171828514e-06,1,1.13229372804504,2,-1.99875817473636,-1
"skt",0.97272075985436,0.024060682447745,0.00258274234655997,0.000521287106975854,0.000111880512183027,2.53638868552564e-06,1.11343490538651e-07,1,1.0312509005149,1,-0.999888119487817,0
"sku",0.682477011776799,0.216704784114148,0.0628335145769184,0.0253371728627372,0.0116960864689843,0.000856292127209279,9.51380732033824e-05,1,1.4700199668074,1,-0.988303913531016,0
"skv",0.310231714228281,0.310374357397979,0.168908161739266,0.107914682917631,0.0861970626449431,0.0134994689904878,0.00287455208141152,2,2.40146763765009,1,-0.913802937355057,1
"skw",0.00107358084346429,0.0106271085523695,0.0267334396440865,0.0571970724427252,0.234796806618239,0.244081841972224,0.425490149926891,7,5.94822254106414,7,-6.76520319338176,0
"skx",0.569921077936157,0.266150503920968,0.0939704001540894,0.043671016905158,0.0237830550561434,0.00220561263865571,0.000298333388827898,1,1.69305463869544,1,-0.976216944943857,0
"slc",0.444424547728651,0.301751934569305,0.13083369251252,0.0706384166966127,0.0459748808492142,0.00546361199814527,0.000912915645551959,1,1.99202964694508,3,-2.95402511915079,-2
"sld",0.868677509658922,0.104046528573941,0.0195176703980753,0.00578494794920525,0.00188510714590229,8.22231994458411e-05,6.01307450820432e-06,1,1.16842433624559,1,-0.998114892854098,0
"sle",0.743461848184992,0.183886296807949,0.0473003973147453,0.0175115760671798,0.00732889651532731,0.00046502904512713,4.59560646797197e-05,1,1.362938287314,1,-0.992671103484673,0
"slg",0.366615070402329,0.311141549645077,0.153488853152772,0.0911540505641207,0.0665759136023932,0.00925249153921193,0.00177207109409649,1,2.21477994631319,2,-1.93342408639761,-1
"slh",0.0312542871843865,0.113226051396691,0.142325488606808,0.173191441559812,0.318664511714246,0.139721818455291,0.081616401082764,5,4.38041689891977,3,-2.68133548828575,2
"sli",0.671774039664441,0.222042558237008,0.0656690001157128,0.0268590306676689,0.0126034567704429,0.000944863775973137,0.000107050768753281,1,1.4897381010456,1,-0.987396543229557,0
"slk",0.988679443116762,0.0102914577716667,0.000856885579217259,0.000145677266240818,2.60803944331922e-05,4.40433078452429e-07,1.54386018413888e-08,1,1.01254887710356,1,-0.999973919605567,0
"sll",0.838497292227713,0.124821325837355,0.0256193518467783,0.00808709228190996,0.0028268676721358,0.000137152764622894,1.09173694849973e-05,1,1.21238004510521,1,-0.997173132327864,0
"sln",0.000685755862942892,0.00754962149281563,0.020438577409808,0.0464934466692587,0.209094198505352,0.238215506322739,0.477522893737084,7,6.08049880437781,6,-5.79090580149465,1
"slp",0.851726732292635,0.115836924098919,0.0228921001634251,0.00703697309071782,0.00238798193603074,0.000110780043970138,8.50837430210749e-06,1,1.19288892190771,1,-0.997612018063969,0
"slr",0.637778054473458,0.23813424132136,0.074866935605173,0.0319954055434915,0.0157976057257799,0.0012743502853817,0.000153407045356158,1,1.55433694576435,2,-1.98420239427422,-1
"slt",0.56979967275439,0.266195499850156,0.0940053210932528,0.0436936607362259,0.0237994964245325,0.00220767548350398,0.00029867365793812,1,1.69331552930862,2,-1.97620050357547,-1
"slu",0.553313081197917,0.272128299678708,0.0987677612857931,0.0468284640368638,0.0261109165693099,0.00250327170780229,0.00034820552360515,1,1.72919847231877,2,-1.97388908343069,-1
"slv",0.976678943749833,0.0207002871360651,0.00211888100290059,0.000414091449431719,8.58769262571668e-05,1.84222232058051e-06,7.75131917540861e-08,1,1.02653350738594,1,-0.999914123073743,0
"slx",0.973036396377879,0.0237938833915926,0.00254501053577982,0.000512428818030708,0.000109695936476029,2.47656865381973e-06,1.08371588147804e-07,1,1.03087300773595,1,-0.999890304063524,0
"sly",0.839790505964442,0.123951406193874,0.0253492687677614,0.00798162678253145,0.00278212325418492,0.000134406682174348,1.06623550309992e-05,1,1.21045932463479,1,-0.997217876745815,0
"slz",0.483147554200867,0.293228501879259,0.119369311842953,0.061536136125102,0.0378931066991557,0.00417247660845166,0.000652912644212189,1,1.89292781964463,2,-1.96210689330084,-1
"sma",0.35970953027601,0.311418914214895,0.155441021053318,0.0931213757416371,0.0687392145033767,0.00969049335261873,0.00187945085814389,1,2.23635111347191,1,-0.931260785496623,0
"smb",0.82292460154716,0.13515606052582,0.0289289395058815,0.00940491397499554,0.00339787068863973,0.000173262265611207,1.43514918916621e-05,1,1.23577258449653,1,-0.99660212931136,0
"smc",0.315349985353789,0.31074362529549,0.16756699943171,0.10632831951282,0.0842180547448589,0.0130431817434916,0.00274983391784078,1,2.38344971390131,3,-2.91578194525514,-2
"smd",0.910124226971113,0.0738507945944605,0.0118973904491724,0.00317216687321464,0.000919766222536644,3.35268875841788e-05,2.12800191878859e-06,1,1.11102154345203,1,-0.999080233777463,0
"sme",0.848445306395612,0.118083073294539,0.0235611125028328,0.00729149112956695,0.00249297830802597,0.000116972660820225,9.06570860370604e-06,1,1.19769094247673,1,-0.997507021691974,0
"smf",0.424394059450864,0.305205272593245,0.136742859464485,0.0756321238839343,0.0506756989207756,0.0062663095244132,0.00108367616228311,1,2.04612376345288,1,-0.949324301079224,0
"smg",0.681568993933228,0.217162605220455,0.0630728891005252,0.0254645355735986,0.0117713242782413,0.000863547561100075,9.61043328514544e-05,1,1.47168165105788,1,-0.988228675721759,0
"smh",0.437318197066986,0.303054392998849,0.132933327695118,0.0723875442297762,0.0475994603183822,0.00573679146210071,0.000970286228788253,1,2.01098719703518,4,-3.95240053968162,-3
"smj",0.573057239148862,0.264981605736903,0.0930691116839842,0.0430882947166152,0.0233612077907867,0.00215287970766009,0.000289661215188475,1,1.6863319102473,1,-0.976638792209213,0
"smk",0.791674039683126,0.155117546079862,0.0358726520796829,0.0123161285583253,0.00473155387768109,0.000264491830127001,2.35878911951648e-05,1,1.28420143792273,2,-1.99526844612232,-1
"sml",0.920565722068888,0.0659216798382132,0.010136425885575,0.00261690354990862,0.000732456267669268,2.52755877544475e-05,1.53680199188599e-06,1,1.09711066608049,1,-0.999267543732331,0
"smm",0.85843615212018,0.111207793350086,0.0215398978473175,0.00652881445963593,0.00218109179344128,9.88041503560133e-05,7.44627898352501e-06,1,1.18313709802307,2,-1.99781890820656,-1
"smn",0.302255174534154,0.309670381041303,0.170968678948148,0.110412099443645,0.0893687490442151,0.0142438464911099,0.00308107049742468,2,2.43002468888549,1,-0.910631250955785,1
"smp",0.410152638487166,0.307240342729975,0.140921692889084,0.0793029916365552,0.0542561882238664,0.00690256529694944,0.00122358073640394,1,2.08587176721644,6,-5.94574381177613,-5
"smq",0.672447551636684,0.221710454955321,0.065489681665203,0.0267619325061185,0.0125450224716137,0.000939090154681521,0.000106266610378491,1,1.48848875612622,1,-0.987454977528386,0
"smr",0.55456085563352,0.271691715165829,0.0984059735957618,0.0465870343597274,0.0259304122055097,0.00247979260777009,0.000344216431881761,1,1.72645067588872,1,-0.97406958779449,0
"sms",0.235950232020852,0.297074810392074,0.186199772250523,0.132263994375622,0.120506467039033,0.0224233366786347,0.00558138724326251,2,2.69389721302886,3,-2.87949353296097,-1
"smt",0.761378152278018,0.173483198180124,0.042958657964472,0.0154802792937114,0.00628246917080921,0.000380957478863464,3.62856340019313e-05,1,1.33309372987177,1,-0.993717530829191,0
"smu",0.392715982234729,0.30923478083143,0.145999836110912,0.0839350705911909,0.0589300883395066,0.00776498065181619,0.00141926124041436,1,2.13610048888642,4,-3.94106991166049,-3
"smv",0.0426505531382704,0.136539440377454,0.157763334773664,0.179600969641211,0.301936726994689,0.119267846067591,0.0622411290071215,5,4.16840193120785,1,-0.698063273005311,4
"smw",0.803330973163405,0.14779252546201,0.0332371909165011,0.0111885040321645,0.00420375381407945,0.000227315121896665,1.97374899428837e-05,1,1.26590243519696,1,-0.995796246185921,0
"smx",0.683381977515412,0.21624758736411,0.0625951656962305,0.0252105597837584,0.011621418867798,0.000849107767639801,9.41830050517067e-05,1,1.46836591044755,1,-0.988378581132202,0
"smy",0.7995334378282,0.150194608630686,0.0340899799229999,0.0115503969141056,0.00437164608322282,0.000238995334967851,2.09352858182577e-05,1,1.27183293194164,1,-0.995628353916777,0
"smz",0.856633455081572,0.112456386739419,0.0219011148533382,0.00666372995169695,0.00223565873347087,0.000101932952465078,7.72168803797602e-06,1,1.18574843612562,1,-0.997764341266529,0
"sna",0.999512828468998,0.000466522850025908,1.85134224457428e-05,1.92569917045748e-06,2.08027851056336e-07,1.50364776185796e-09,2.78611578252708e-11,1,1.00051016658924,1,-0.999999791972149,0
"snb",0.490343784707565,0.2913893015868,0.117240297271158,0.0599232754871968,0.0365249636664619,0.00396534237642265,0.000613034904396237,1,1.87524449856504,2,-1.96347503633354,-1
"snc",0.914505859582674,0.0705399558984776,0.0111499236094773,0.002933987353261,0.00083852025803044,2.98892047535526e-05,1.86409332647575e-06,1,1.10515647679306,1,-0.99916147974197,0
"snd",0.999285434845602,0.000681663182049097,2.93178843071562e-05,3.21479451448337e-06,3.66334457213568e-07,2.90151813686634e-09,5.75515191059139e-11,1,1.00075142352494,1,-0.999999633665543,0
"sne",0.63122258921898,0.241083445634105,0.0766719236048813,0.0330395677428975,0.0164712497757568,0.00134717742654555,0.000164046596833667,1,1.56715116188932,2,-1.98352875022424,-1
"snf",0.709966034494754,0.202413103107709,0.0556951619805321,0.0216333413980145,0.00956517501518483,0.000657767279868438,6.94167239371213e-05,1,1.42066948806652,1,-0.990434824984815,0
"sng",0.984286669506944,0.0141443749298692,0.00129027619325994,0.000233262914030807,4.454857326186e-05,8.36119409042269e-07,3.17632247170963e-08,1,1.01760728152792,1,-0.999955451426738,0
"sni",0.000384283848759486,0.00482517502244575,0.0143021046071352,0.0351057117663211,0.177003077407239,0.225805222055337,0.542574425292763,7,6.2312314911979,7,-6.82299692259276,0
"snk",0.984518959149586,0.013941978054088,0.0012664467838589,0.000228302940880831,4.34704445766432e-05,8.11898887564944e-07,3.07281222688971e-08,1,1.01733790608593,1,-0.999956529555423,0
"snm",0.910503985024544,0.0735647762252963,0.0118321312339718,0.00315122981418081,0.000912572192708572,3.32013229803474e-05,2.10418631807485e-06,1,1.11051164863943,1,-0.999087427807291,0
"snn",0.194681357736555,0.281991009233034,0.19305369818171,0.146601161078074,0.145274105816116,0.030115150637818,0.00828351731669463,2,2.88927516918439,3,-2.85472589418388,-1
"snp",0.939563598407464,0.0511347739286601,0.00712287909131282,0.00171782232425488,0.000446444913801969,1.3719371474985e-05,7.61963030893043e-07,1,1.07239294737482,1,-0.999553555086198,0
"snq",0.885394895215811,0.0921055298277819,0.016330568218021,0.00465375202827689,0.00145189490378383,5.92493321954768e-05,4.11047412973709e-06,1,1.14485641146955,1,-0.998548105096216,0
"snr",0.711697766570923,0.20148500879296,0.0552527292256572,0.021409780958983,0.00944015334664394,0.000646553198932143,6.80079059005578e-05,1,1.41762123693786,1,-0.990559846653356,0
"sns",0.486002647190352,0.292508089360451,0.11852441195595,0.0608933199495488,0.0373455494664644,0.00408917193665725,0.000636810140577482,1,1.8858857915136,2,-1.96265445053354,-1
"snu",0.297319732021271,0.3091546279472,0.172224294548864,0.111972529143048,0.0913862896308526,0.014725766331272,0.00321676037749175,2,2.44799535691879,4,-3.90861371036915,-2
"snv",0.380284012785434,0.310308888316166,0.149586523547194,0.0873307355315323,0.0624703569128147,0.00844197669140656,0.00157750621545238,1,2.17303049040616,2,-1.93752964308719,-1
"snw",0.88440893810145,0.092818562731516,0.0165144621209842,0.0047175918241531,0.00147576466284338,6.04716257481819e-05,4.20893330521643e-06,1,1.14623093282589,1,-0.998524235337157,0
"snx",0.713021754453553,0.200773236530191,0.0549150693139854,0.0212396340479687,0.00934528237326382,0.000638076891417261,6.69463896202371e-05,1,1.41529546958993,1,-0.990654717626736,0
"sny",0.71971916998621,0.19714355107032,0.0532150610829156,0.0203892126635364,0.00887475848349772,0.000596468257653471,6.17784558661905e-05,1,1.40359335718422,1,-0.991125241516502,0
"snz",0.734561408339353,0.188927009166977,0.0494967133270621,0.0185653701839689,0.00788655645446201,0.000511486045003395,5.14564831732844e-05,1,1.37802894131491,1,-0.992113443545538,0
"soa",0.591556695254488,0.257832630025197,0.0877854868415809,0.0397372221812629,0.0209824411776097,0.00186265787445838,0.000242866645403406,1,1.6473155242073,2,-1.97901755882239,-1
"sob",0.27830963341488,0.306571300180954,0.176905288153405,0.118088333834816,0.0995735735109737,0.0167489202802383,0.00380295062473257,2,2.5195034771857,3,-2.90042642648903,-1
"soc",0.83253045980074,0.128811840319538,0.0268750599657777,0.00858159421968896,0.00303857904510541,0.000150314500346527,1.21521488037901e-05,1,1.22128554448514,1,-0.996961420954895,0
"sod",0.793922891885427,0.153715586282315,0.0353601480796907,0.0120947158304429,0.00462684292626148,0.000257010672684799,2.28043231783603e-05,1,1.28064928094057,1,-0.995373157073739,0
"soe",0.953820001425244,0.0397086939615623,0.00504415433310923,0.00114194611422702,0.000277167128610811,7.64648411544222e-06,3.90553131057736e-07,1,1.05437208522427,1,-0.999722832871389,0
"soh",0.179708632682332,0.274827246127832,0.194772716648249,0.151846495018269,0.15556919499097,0.033646121063072,0.00962959346927661,2,2.96819711057403,4,-3.84443080500903,-2
"soi",0.797393722946817,0.151541341886417,0.0345729566625488,0.011756627097137,0.004467959678494,0.00024575786419867,2.16338643869163e-05,1,1.27518756772422,3,-2.99553204032151,-2
"sok",0.764908102080465,0.171393308065528,0.0421161247483832,0.0150941569785044,0.00608792889824972,0.00036579554440197,3.45836844671821e-05,1,1.32729622391962,1,-0.99391207110175,0
"sol",0.723052235465829,0.195319077267081,0.0523740971697807,0.0199723619745971,0.00864636601295921,0.000576533697296155,5.9328412456483e-05,1,1.39780846054349,1,-0.991353633987041,0
"som",0.999602751768696,0.000381123531228988,1.45019290304083e-05,1.46750109042415e-06,1.54188387280207e-07,1.06256503595858e-09,1.90021332002743e-11,1,1.00041515207295,1,-0.999999845811613,0
"soo",0.876722797629129,0.0983391877797227,0.0179657585462689,0.00522764770681883,0.00166901481760651,7.05595923830016e-05,5.0339280711631e-06,1,1.15701270879349,1,-0.998330985182393,0
"sop",0.997424445342785,0.00241625967445536,0.000138400500051206,1.83326490437175e-05,2.5333042339426e-06,2.78246367058088e-08,7.04794000938591e-10,1,1.00275833519057,1,-0.999997466695766,0
"soq",0.758789462482502,0.175007417994343,0.0435792698345773,0.0157663826437324,0.00642753143600017,0.000392361071183567,3.75745376615111e-05,1,1.33736248392058,1,-0.993572468564,0
"sor",0.840273018054442,0.123626368839632,0.0252486886342344,0.0079424325293288,0.00276553196380303,0.000133391649234094,1.05683293258885e-05,1,1.20974353977342,1,-0.997234468036197,0
"sos",0.837772337169673,0.125308202454742,0.0257710809361464,0.0081464810416475,0.00285212755152164,0.000138708587289704,1.10622589799547e-05,1,1.21345823414839,1,-0.997147872448478,0
"sot",0.997285746864663,0.00254422777712915,0.000147543506105352,1.97045662463369e-05,2.74591286253401e-06,3.05898748553801e-08,7.83118792035964e-10,1,1.00290956978762,1,-0.999997254087137,0
"sou",0.989111325626969,0.00990956048499692,0.000816393687082306,0.000137809086471319,2.44884088966835e-05,4.08518264882751e-07,1.41873192083253e-08,1,1.0120558564694,1,-0.999975511591103,0
"sow",0.665333764229707,0.225192357055962,0.0673895859948693,0.0277965786073606,0.0131714459712131,0.00100147430732422,0.000114793833564164,1,1.50174318329064,1,-0.986828554028787,0
"sox",0.833617295567691,0.12808782661473,0.0266451761652222,0.00849055690314071,0.00299936858827132,0.000147856178529859,1.19199824148986e-05,1,1.21965812479482,2,-1.99700063141173,-1
"soy",0.864335493391462,0.107096817324749,0.0203687573957244,0.00609562404544273,0.00200770449811238,8.90092456899971e-05,6.59409881997863e-06,1,1.17463663306635,1,-0.997992295501888,0
"soz",0.852074568389873,0.115598142954742,0.0228214771344575,0.00701022425981379,0.00237699976138939,0.000110136715088416,8.45078463573845e-06,1,1.19238115733191,1,-0.997623000238611,0
"spb",0.499143582002742,0.289035742804058,0.114639858213722,0.0579840032600816,0.0349049842861755,0.00372447842800028,0.000567351005221206,1,1.85391390432778,1,-0.965095015713825,0
